case_n_substeps,timestep,substep,process,value,n_substeps,sub_dt
0,,,diffusion_change,0.0,,
0,,,uplift_change,0.00014000000000000001,,
0,,,diffusion_change,1.45e-05,,
0,,,uplift_change,0.00014000000000000004,,
0,,,diffusion_change,2.68e-05,,
0,,,uplift_change,0.00014000000000000004,,
0,,,diffusion_change,3.730625e-05,,
0,,,uplift_change,0.00014000000000000004,,
0,,,diffusion_change,4.6339625e-05,,
0,,,uplift_change,0.00014000000000000004,,
0,,,diffusion_change,5.415535312500001e-05,,
0,,,uplift_change,0.00014000000000000004,,
0,,,diffusion_change,6.0957841562499964e-05,,
0,,,uplift_change,0.00014000000000000004,,
0,,,diffusion_change,6.691188892968747e-05,,
0,,,uplift_change,0.00014000000000000004,,
0,,,diffusion_change,7.215121887617197e-05,,
0,,,uplift_change,0.00014000000000000004,,
0,,,diffusion_change,7.678501638677736e-05,,
0,,,uplift_change,0.00014000000000000004,,
0,,,diffusion_change,8.090296609507329e-05,,
0,,,uplift_change,0.00014000000000000004,,
0,,,diffusion_change,8.45791603785532e-05,,
0,,,uplift_change,0.00014000000000000004,,
0,,,diffusion_change,8.787514958460713e-05,,
0,,,uplift_change,0.00013999999999999993,,
0,,,diffusion_change,9.084233718764092e-05,,
0,,,uplift_change,0.00013999999999999993,,
0,,,diffusion_change,9.352387173793019e-05,,
0,,,uplift_change,0.00013999999999999993,,
0,,,diffusion_change,9.595614996418768e-05,,
0,,,uplift_change,0.00013999999999999993,,
0,,,diffusion_change,9.817001764455126e-05,,
0,,,uplift_change,0.00013999999999999993,,
0,,,diffusion_change,0.00010019173422031596,,
0,,,uplift_change,0.00013999999999999993,,
0,,,diffusion_change,0.00010204375169045273,,
0,,,uplift_change,0.00013999999999999993,,
0,,,diffusion_change,0.00010374534671808147,,
0,,,uplift_change,0.00013999999999999993,,
0,,,diffusion_change,0.00010531313610503902,,
0,,,uplift_change,0.00013999999999999993,,
0,,,diffusion_change,0.00010676149912050006,,
0,,,uplift_change,0.00014000000000000015,,
0,,,diffusion_change,0.00010810292507196814,,
0,,,uplift_change,0.00014000000000000015,,
0,,,diffusion_change,0.00010934830059023846,,
0,,,uplift_change,0.00013999999999999993,,
0,,,diffusion_change,0.00011050714807471951,,
0,,,uplift_change,0.00014000000000000015,,
0,,,diffusion_change,0.00011158782439676528,,
0,,,uplift_change,0.00013999999999999993,,
0,,,diffusion_change,0.00011259768712592916,,
0,,,uplift_change,0.00013999999999999993,,
0,,,diffusion_change,0.00011354323410688559,,
0,,,uplift_change,0.00013999999999999993,,
0,,,diffusion_change,0.00011443022108240455,,
0,,,uplift_change,0.00013999999999999993,,
0,,,diffusion_change,0.00011526376116141905,,
0,,,uplift_change,0.00013999999999999993,,
0,,,diffusion_change,0.00011604840921850793,,
0,,,uplift_change,0.00013999999999999993,,
0,,,diffusion_change,0.00011678823374195488,,
0,,,uplift_change,0.00013999999999999993,,
0,,,diffusion_change,0.00011748687819111638,,
0,,,uplift_change,0.00013999999999999993,,
0,,,diffusion_change,0.000118147613556315,,
0,,,uplift_change,0.00013999999999999993,,
0,,,diffusion_change,0.00011877338351742135,,
0,,,uplift_change,0.00013999999999999993,,
0,,,diffusion_change,0.00011936684335625363,,
0,,,uplift_change,0.00013999999999999993,,
0,,,diffusion_change,0.00011993039358165736,,
0,,,uplift_change,0.00013999999999999993,,
0,,,diffusion_change,0.00012046620906574633,,
0,,,uplift_change,0.00013999999999999993,,
0,,,diffusion_change,0.00012097626435827622,,
0,,,uplift_change,0.00013999999999999993,,
0,,,diffusion_change,0.00012146235573795485,,
0,,,uplift_change,0.00013999999999999993,,
0,,,diffusion_change,0.00012192612047021178,,
0,,,uplift_change,0.00013999999999999993,,
0,,,diffusion_change,0.00012236905366707143,,
0,,,uplift_change,0.00013999999999999993,,
0,,,diffusion_change,0.00012279252308341408,,
0,,,uplift_change,0.00013999999999999993,,
0,,,diffusion_change,0.00012319778213284007,,
0,,,uplift_change,0.00013999999999999993,,
0,,,diffusion_change,0.00012358598136370043,,
0,,,uplift_change,0.00014000000000000015,,
0,,,diffusion_change,0.00012395817860015547,,
0,,,uplift_change,0.00013999999999999993,,
0,,,diffusion_change,0.00012431534792314782,,
0,,,uplift_change,0.00014000000000000015,,
0,,,diffusion_change,0.00012465838764095182,,
0,,,uplift_change,0.00014000000000000015,,
0,,,diffusion_change,0.0001249881273776819,,
0,,,uplift_change,0.00014000000000000015,,
0,,,diffusion_change,0.00012530533439013085,,
0,,,uplift_change,0.00014000000000000015,,
0,,,diffusion_change,0.00012561071920806264,,
0,,,uplift_change,0.00014000000000000015,,
0,,,diffusion_change,0.00012590494068009765,,
0,,,uplift_change,0.00013999999999999993,,
0,,,diffusion_change,0.00012618861049629474,,
0,,,uplift_change,0.00013999999999999993,,
0,,,diffusion_change,0.00012646229724909072,,
0,,,uplift_change,0.00013999999999999993,,
0,,,diffusion_change,0.0001267265300862034,,
0,,,uplift_change,0.00013999999999999993,,
0,,,diffusion_change,0.0001269818020021747,,
0,,,uplift_change,0.00013999999999999993,,
0,,,diffusion_change,0.00012722857280929312,,
0,,,uplift_change,0.00013999999999999993,,
0,,,diffusion_change,0.00012746727182351468,,
0,,,uplift_change,0.00013999999999999993,,
0,,,diffusion_change,0.00012769830029659085,,
0,,,uplift_change,0.00013999999999999993,,
0,,,diffusion_change,0.00012792203362179408,,
0,,,uplift_change,0.00013999999999999993,,
0,,,diffusion_change,0.0001281388233373244,,
0,,,uplift_change,0.00013999999999999993,,
0,,,diffusion_change,0.0001283489989486195,,
0,,,uplift_change,0.00013999999999999993,,
0,,,diffusion_change,0.00012855286958828992,,
0,,,uplift_change,0.00013999999999999993,,
0,,,diffusion_change,0.00012875072553024045,,
0,,,uplift_change,0.00013999999999999993,,
0,,,diffusion_change,0.00012894283957263141,,
0,,,uplift_change,0.00013999999999999993,,
0,,,diffusion_change,0.00012912946830269086,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.00012931085325493296,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.0001294872219730625,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.00012965878898474077,,
0,,,uplift_change,0.00013999999999999993,,
0,,,diffusion_change,0.00012982575669739102,,
0,,,uplift_change,0.00013999999999999993,,
0,,,diffusion_change,0.00012998831622236485,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.00013014664813402674,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.0001303009231696287,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.00013045130287525717,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.0001305979402026012,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.00013074098006081534,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.00013088055982733802,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.000131016809821141,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.000131149853741568,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.0001312798090756049,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.00013140678747617643,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.0001315308951138055,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.00013165223300377026,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.0001317708973107047,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.0001318869796323994,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.00013200056726441877,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.00013211174344700607,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.0001322205875956147,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.00013232717551629877,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.00013243157960708945,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.00013253386904638325,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.00013263410996929058,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.00013273236563281915,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.00013282869657068024,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.0001329231607384595,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.0001330158136498322,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.00013310670850443136,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.0001331958963079658,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.0001332834259850954,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.00013336934448557195,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.0001334536968840899,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.00013353652647426616,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.0001336178748571398,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.00013369778202455265,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.0001337762864377372,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.0001338534251014282,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.00013392923363378167,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.00013400374633236933,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.0001340769962364938,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.00013414901518605735,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.00013421983387719829,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.00013428948191489612,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.00013435798786272553,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.00013442537928994112,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.0001344916828160494,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.00013455692415301852,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.0001346211281452697,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.0001346843188075801,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.00013474651936102103,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.00013480775226704404,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.0001348680392598274,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.00013492740137697806,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.00013498585898868726,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.00013504343182542617,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.00013510013900426467,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.00013515599905389352,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.0001352110299384147,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.00013526524907998003,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.00013531867338033212,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.00013537131924131049,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.00013542320258438326,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.00013547433886925298,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.00013552474311158674,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.00013557442989992194,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.00013562341341178492,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.0001356717074290719,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.00013571932535272248,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.0001357662802167316,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.000135812584701528,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.000135858251146754,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.00013590329156347837,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.0001359477176458711,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.00013599154078236574,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.00013603477206633723,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.00013607742230631716,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.00013611950203577371,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.00013616102152247444,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.00013620199077745082,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.00013624241956359173,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.00013628231740387374,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.00013632169358925635,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.0001363605571862484,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.00013639891704416872,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.00013643678180211283,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.0001364741598956381,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.00013651105956318616,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.00013654748885224503,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.0001365834556252771,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.0001366189675654065,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.00013665403218189424,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.00013668865681539964,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.00013672284864303837,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.00013675661468325485,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.00013678996180050557,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.00013682289670977066,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.00013685542598089765,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.0001368875560427852,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.000136919293187415,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.00013695064357373493,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.0001369816132314049,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.00013701220806440874,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.00013704243385453604,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.00013707229626474344,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.00013710180084239862,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.00013713095302240758,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.0001371597581302413,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.00013718822138485088,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.0001372163479014918,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.00013724414269444558,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.0001372716106796553,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.00013729875667727173,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.00013732558541411583,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.0001373521015260587,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.00013737830956033013,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.00013740421397774247,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.00013742981915485517,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.00013745512938605946,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.00013748014888560495,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.000137504881789559,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.0001375293321577058,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.00013755350397538606,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.000137577401155282,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.00013760102753914523,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.00013762438689947582,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.00013764748294114526,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.00013767031930297805,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.00013769289955928125,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.00013771522722132818,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.00013773730573880512,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.00013775913850120778,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.00013778072883920307,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.00013780208002595008,,
0,,,uplift_change,0.00014000000000000037,,
